1.2752543,1.1927998,1.4098575,1.2113018,1.1763457,0.97670867,0.69333668,1.0927785,0.68076578,0.97161257,1.120953,1.4845365,1.0495034,1.3543256,1.0043871,0.55705388,1.0027266,1.1198451,1.1777797,0.90231707,1.1074692,0.67339274,1.1634224,1.1066042,1.0022954,1.1052989,1.014168,0.80228873,1.1460499,0.36742384,0.51859936,0.9318737,1.1248436,0.33366612,1.7143638,1.3742599,1.993794,1.3444874,0.0078051347,1.2176391,1.2505853,0.73452256,1.0057898,0.11405722,1.3305196,1.8229601,1.3022924,1.277346,1.461795,1.2146758,1.3596859,1.3286043,0.37905116,0.28387353,1.3093391,1.3785697,0.26405742,1.8511923,1.1886299,2.2296575,1.2437561,1.3156187,1.2604764,1.6825926,1.3976183,1.1925722,0.67081301
0.96005242,0.95562332,1.2082092,1.2113018,1.0271001,0.86236229,0.93714738,0.97113341,0.76813679,1.0340455,1.0016498,1.2110693,0.79647241,1.1003896,0.6606036,0.60060207,0.90775642,1.0958698,1.0964951,0.8590923,1.018501,0.75584899,0.9716495,1.0466978,0.91013026,0.87921505,0.89113497,0.8231726,1.0053583,0.47496251,0.65243145,0.91315825,1.0482947,0.64925181,1.4892216,1.2300228,1.6798107,1.200692,-0.085856424,1.2454709,1.2505853,0.79157285,1.3123162,0.38779455,1.3011158,1.7719087,1.2494074,1.2519261,1.4071058,1.2969493,1.3596859,1.2750585,0.66693812,0.61621327,1.28291,1.3334938,0.49662174,1.7429618,1.1886299,1.8134548,1.2437561,1.4981323,1.3185964,1.5439809,1.3976183,1.1410015,0.73345703
0.61333034,0.78959982,0.76458302,0.77471954,0.6788603,0.70990045,0.9777825,0.70351418,0.63708028,0.81553023,0.80281114,0.82040177,0.5894471,0.51996429,0.72127128,0.55705388,0.75580417,0.97599346,1.0355317,0.66458084,0.77383832,0.75584899,0.85658575,0.64732186,0.79953215,0.72849247,0.52203592,0.65610163,0.7708724,0.52873185,0.55205738,0.68857278,0.79313166,0.68870002,1.1515084,0.98962743,1.240234,0.99937838,0.0078051347,0.99498511,0.99765796,0.79157285,1.2356846,0.29654878,1.2423084,1.159292,0.93209762,0.99772791,1.2977276,1.0227045,1.3039039,0.90023817,0.83967029,0.50543335,1.0714776,1.1081146,0.49662174,1.2559246,0.88188674,1.0405068,1.156475,1.2243619,1.0861166,0.89712605,1.1662883,1.1152162,0.73345703
0.014446758,0.36268228,0.11930856,0.36381857,0.33062051,0.38591904,0.55111377,0.46022397,0.069168714,0.44093261,0.32559833,0.19533375,0.38242178,0.19347509,0.5594908,0.12157202,0.52787579,0.35263633,0.79167795,0.36200746,0.37348125,0.1786552,0.49221718,0.50754028,0.43087179,0.52752903,0.44001391,0.3846113,0.37224636,0.098577125,0.21747715,0.63242641,0.46141977,-0.1002642,1.0952228,0.77327163,0.54947076,0.6542693,-0.46050266,0.60534059,0.66042147,0.1640196,0.77589501,-0.15968011,0.80125213,0.80193229,0.72055773,0.845209,0.69614709,0.69361076,0.85764799,0.65928223,0.1487416,0.11770366,0.86004526,0.74750781,0.14777526,0.49831121,0.57514352,0.20810137,0.66188192,0.85933478,0.73739688,0.43508688,0.75503514,0.75422134,0.42023694
-0.6474772,0.41011757,-0.32431763,0.38949988,0.45499187,0.53838088,0.55111377,0.38723691,-0.36768633,0.097551463,0.34548219,-0.31253401,0.47443303,-0.31439702,0.59993592,-0.35745803,0.50888176,0.42456215,0.71039337,0.36200746,0.37348125,-0.39853859,0.45386259,0.60738427,0.55990291,0.55264946,0.39900291,0.32195969,0.37224636,-0.27780827,-0.11710308,0.48270278,0.48693607,-0.21860884,0.082083086,0.65307397,-0.20408914,0.74054657,-0.55416422,0.66100409,0.63231843,-0.34943306,0.46936859,-0.43341744,0.80125213,0.18931559,0.74700021,0.89604864,0.69614709,0.69361076,0.80186601,0.712828,-0.081567973,-0.38080595,0.93933241,0.61228026,-0.25921232,-0.096956484,0.60302927,-0.029728762,0.72006936,0.49430761,0.82457681,0.065455552,0.65222184,0.72843599,-0.51942331
-0.26923494,0.33896464,-0.24365833,0.33813726,0.45499187,0.51932315,0.7339718,0.58186908,-0.49874285,0.097551463,0.38524993,-0.31253401,0.54344147,-0.20556728,0.88305175,-0.31390984,0.64183998,0.44853743,0.48686077,0.51329415,0.59590184,-0.2748542,0.53057176,0.62735306,0.63363499,0.65313118,0.41950841,0.48903066,0.55983509,-0.38534696,-0.48514133,0.52013369,0.56348497,-0.29750526,-0.19934463,0.41267864,-0.015699168,0.88434202,-0.74148733,0.7166676,0.85714275,-0.23533247,0.77589501,-0.70715477,0.86005963,-0.014889982,0.82632767,0.97230809,0.83286993,0.80330867,0.91342997,0.712828,-0.31187754,-0.54697582,0.91290336,1.0630387,-0.25921232,0.17361974,0.63091502,0.029728771,0.80735049,0.76807799,0.88269676,0.15786338,0.70362849,0.85736271,-0.64471135
-0.20619456,0.50498814,-0.16299902,0.46654381,0.57936322,0.74801591,0.81524203,0.55754006,-0.36768633,0.12876793,0.524437,-0.42973426,0.54344147,-0.31439702,0.80216151,-0.53165077,0.71781611,0.44853743,0.44621848,0.59974369,0.55141772,-0.027485436,0.70316739,0.68725946,0.83639818,0.57776989,0.54254143,0.61433389,0.5363865,-0.60042432,0.016729013,0.65114187,0.61451757,-0.25805705,-0.030488,0.6771135,0.10989415,0.88434202,-0.74148733,0.91148986,0.77283363,-0.23533247,0.92915822,-0.52466322,0.91886712,-0.065941374,0.85277016,1.0231478,0.8602145,0.80330867,1.0807759,0.63250935,-0.5421871,-0.71314569,0.9921905,0.9278112,-0.66619988,0.1195045,0.88188674,0.029728771,1.0691939,0.49430761,0.96987669,-0.026952283,0.67792517,0.83157737,-0.70735536
0.61333034,0.33896464,-0.4453066,0.38949988,0.4301176,1.0148241,1.0996878,0.38723691,-0.018202296,1.0340455,0.74315954,-0.42973426,0.35941896,-0.24184386,1.0650548,-0.052620727,1.0976967,0.30468578,0.48686077,0.64296846,0.35123919,1.0856741,0.6839901,0.72719705,0.78109913,0.27632473,1.301245,1.3035016,0.39569495,-0.54665497,1.1543018,1.2874673,0.30832197,0.88594105,-0.030488,0.48479724,-0.078495827,0.68302839,-0.74148733,0.52184534,0.60421538,-0.29238276,0.39273699,-0.88964633,0.65423339,-0.065941374,0.61478779,0.7181099,0.45004599,0.66618628,0.57873808,0.36478052,-0.25430015,-0.71314569,0.72790002,0.61228026,-0.43363556,0.065389251,0.49148628,0.029728771,0.86553791,0.49430761,0.62115698,0.15786338,0.42089193,0.96050409,-0.76999938
1.3698149,0.52870578,-0.16299902,0.38949988,0.45499187,1.167286,1.0387352,0.31424985,1.7729034,1.3774267,1.2203724,-0.11720025,0.45143022,0.30230482,1.1054999,1.4715658,1.1356848,0.44853743,0.26332817,1.3561771,0.50693361,1.5391835,1.1058905,1.0666666,1.2050586,0.22608387,1.219223,1.24085,0.46604073,-0.49288564,1.421966,1.0815973,0.25728936,1.5171125,-0.086773544,0.24440191,-0.015699168,0.62551021,-1.1161336,0.46618183,0.29508193,-0.064181578,0.16284217,-0.70715477,0.47781091,-0.014889982,0.50901784,0.31139279,0.36801229,0.3919415,0.35561015,0.28446188,-0.023990582,-0.38080595,0.46360955,0.25167348,-0.49177664,0.065389251,0.26840031,-0.14864383,0.48731966,0.12928045,0.44679712,-0.026952283,0.29237531,0.29008513,-0.70735536
1.4643754,1.4299762,1.7324947,1.391071,1.4499627,1.0338819,1.0793703,1.3360687,2.0350164,1.4710761,1.1408369,1.718937,1.4175484,1.6808149,1.0043871,1.5586622,0.92675045,1.2157462,0.89328367,1.3777895,1.1741954,1.6628679,1.0100041,0.96682264,0.98386233,1.2057806,0.91164047,1.0737791,1.4039844,0.36742384,1.6227141,1.0628819,1.0993273,1.7143535,0.025797542,0.19632285,-0.015699168,0.42419658,-0.46050266,0.27135958,0.15456673,1.019774,0.0095789557,-0.43341744,0.36019591,0.087212802,0.4032479,0.48933153,0.25863403,0.33709254,-0.034863743,0.12382458,0.37905116,0.4500434,0.27860621,0.16152179,0.20591634,0.28185023,0.35205754,0.029728771,0.42913224,-0.32700349,0.18525734,0.11165947,0.086748719,0.36744116,-0.26884724
1.054613,0.81331747,1.4098575,0.9031261,0.95247728,0.51932315,0.61206645,1.1171075,1.5544759,1.0964784,0.54432087,1.4845365,1.0265006,1.6808149,0.57971336,1.9070476,0.52787579,0.6643149,0.66975108,0.83747992,0.75159626,1.5391835,0.51139447,0.58741547,0.59676895,0.77873333,0.58355243,0.55168227,0.88811534,2.3031202,1.52234,0.66985732,1.0482947,1.6354571,0.4760819,0.14824378,-0.015699168,-0.0071897655,0.47611292,0.74449935,0.12646369,1.019774,-0.37357907,-0.25092589,-0.1396678,-0.32119833,0.19170802,-0.14616395,-0.014811635,0.090272243,-0.70424755,0.31123476,0.95482508,2.3886919,-0.1706876,0.026294249,2.182713,0.011274006,0.88188674,-0.20810137,0.22547626,-0.69203065,0.098077418,0.15786338,0.0096387477,0.0064463443,0.2323049
0.58181015,0.50498814,0.92590164,0.62063168,0.75348312,0.30968812,0.2463504,0.70351418,1.4234194,0.69066436,0.26594672,0.93760203,0.7734696,0.84645351,0.27637497,1.5586622,0.29994741,0.35263633,0.46653962,0.36200746,0.46244949,1.0856741,0.24291237,0.36775869,0.30184066,0.52752903,0.52203592,0.42637904,0.55983509,2.0880428,1.3215919,0.31426368,0.69106647,1.3593196,1.4892216,0.7492321,-0.2668858,-0.035948855,2.3493441,0.29919133,0.21077281,2.3319308,1.3123162,2.2127101,-0.16907155,-0.21909555,0.085938081,-0.19700358,0.039877498,0.11769672,0.1882642,0.84669241,2.1639503,2.0563521,-0.19711665,0.65735611,2.2408541,-0.096956484,0.63091502,-0.2675589,0.51641337,1.0418483,0.592097,1.0819417,0.52370523,0.058017034,2.4248455
0.1720477,-0.016799991,0.15963821,-0.098445017,0.057003537,-0.10958195,-0.16000077,0.070959654,0.63708028,0.066334995,-0.27091769,0.19533375,0.083385197,0.12092193,-0.24941158,1.1231803,-0.26987353,-0.10289389,-0.12277359,-0.048627855,0.017608295,0.59093648,-0.21734265,-0.071554863,-0.12211874,0.025120436,-0.19565667,-0.17925321,0.067414695,1.7654268,0.68588947,-0.26591542,-0.048906237,0.84649285,0.53236744,0.24440191,0.73786074,0.1078466,2.2556825,-0.17394845,0.32318497,1.4761764,0.92915822,2.2127101,0.15436968,0.7508809,0.19170802,0.057194601,0.20394489,0.44679046,0.29982816,0.23091611,1.7033312,1.7240124,-0.1178295,0.20659763,1.7175844,0.55242645,0.15685732,0.74321917,-0.094554558,0.85933478,0.098077418,0.89712605,0.18956202,0.26429978,1.9236934
-0.26923494,-0.44371754,-0.24365833,-0.32957681,-0.41560761,-0.56696746,-0.60698706,-0.29397565,0.025483209,-0.33947909,-0.68847889,-0.2344005,-0.33066545,-0.27812044,-0.57297253,0.29576476,-0.57377803,-0.51047355,-0.65112336,-0.78344893,-0.33826465,-0.027485436,-0.69677498,-0.51086841,-0.56451118,-0.67825161,-0.60576673,-0.63869838,-0.49535147,1.173964,-0.050187035,-0.71508634,-0.38061813,0.29421791,0.13836862,-0.23638874,0.047097491,-0.26602157,1.6000516,-0.50792946,-0.21077281,0.90567344,-0.06705265,2.1214643,-0.11026406,0.18931559,-0.20492926,-0.24784322,-0.26091274,-0.01942567,-0.20220969,-0.27776867,1.4730216,1.1701128,-0.24997474,-0.19908499,1.1943147,0.011274006,-0.28931464,0.14864383,-0.35639796,0.40305082,-0.39594217,0.29647513,-0.42731777,-0.070909689,1.1719652
