-0.70905039,-0.9556318,-1.3678582,-0.62086515,-1.0784118,-1.0703874,-0.70176878,-1.1273462,-0.6701609,-0.83326371,-1.0446556,-1.1615894,-1.1451332,-0.74540971,-1.3125796,-1.1147521,-0.7653562,-0.81369887,-0.74581502,-1.1684412,-0.96106701,-1.0473467,-1.1640602,-0.60311123,-0.75558319,-0.56219477,-0.56759727,-1.040101,-1.6220302,-1.1179372,-0.62011931,-1.3050246,-0.69323232,-0.64711823,-1.4809356,-1.0184073,-0.9785157,-1.7209098,-1.0848068,-0.60910065,-0.79046643,-0.58308,-1.0698179,-2.0130026,-1.2801366,-0.58081812,-0.5838475,-0.63538416,-0.98094482,-1.429953
-0.70764018,-0.95474635,-1.3635698,-0.62351923,-1.0795684,-1.0670468,-0.70215019,-1.1264337,-0.68353179,-0.83237619,-1.0485564,-1.1585723,-1.1444657,-0.75027623,-1.3198316,-1.1148239,-0.76561727,-0.81158652,-0.74598911,-1.1686703,-0.95894331,-1.0512012,-1.1615445,-0.60395002,-0.74829349,-0.56004005,-0.56867254,-1.0441597,-1.6215876,-1.1211545,-0.61967013,-1.3076805,-0.69283673,-0.64915334,-1.4804407,-1.0190304,-0.97783223,-1.7202794,-1.0840392,-0.61160684,-0.7883796,-0.5816461,-1.0703609,-2.0136498,-1.2767295,-0.58687811,-0.581602,-0.63411445,-0.9830372,-1.4296726
-0.7091806,-0.95380909,-1.3618183,-0.62598476,-1.0797931,-1.0619789,-0.70309004,-1.1249253,-0.70901637,-0.8323398,-1.0477841,-1.1539282,-1.1403692,-0.75626881,-1.3314042,-1.1147488,-0.76597758,-0.80836764,-0.74568185,-1.1698819,-0.95723587,-1.0518321,-1.1575018,-0.60356954,-0.74473946,-0.56115109,-0.57033327,-1.0463286,-1.6209267,-1.1226982,-0.61654695,-1.3018115,-0.69358329,-0.65124584,-1.4809121,-1.0191346,-0.97988895,-1.7188487,-1.0823419,-0.61440263,-0.78685662,-0.58026887,-1.0695709,-2.0137284,-1.2757704,-0.59101033,-0.57848712,-0.63371918,-0.98473039,-1.4291101
-0.70926293,-0.94986364,-1.3551663,-0.63052973,-1.0791981,-1.0575915,-0.70230765,-1.124874,-0.74197682,-0.83346298,-1.045788,-1.1552953,-1.1423771,-0.76068336,-1.3397326,-1.1159809,-0.76856885,-0.79718506,-0.74569998,-1.1719807,-0.95508754,-1.0435089,-1.1581097,-0.6072457,-0.73940193,-0.56360764,-0.57120788,-1.0469448,-1.6202368,-1.1215296,-0.61422931,-1.3044015,-0.69451825,-0.65729046,-1.4816063,-1.0201591,-0.98162415,-1.7210315,-1.0841591,-0.61800537,-0.78903672,-0.57904937,-1.0689828,-2.0137119,-1.2727115,-0.5939774,-0.57798491,-0.63205431,-0.98517193,-1.4292611
-0.70881661,-0.94670703,-1.3446487,-0.63174404,-1.0786976,-1.0556713,-0.70207821,-1.1187453,-0.79958757,-0.83270141,-1.0464464,-1.1562857,-1.1420957,-0.76469512,-1.332323,-1.1181385,-0.77674009,-0.76308724,-0.74561675,-1.1744968,-0.95208471,-1.037728,-1.1570818,-0.61078915,-0.73748236,-0.56245599,-0.57095387,-1.0497707,-1.6199991,-1.1217481,-0.61175573,-1.3137802,-0.69546093,-0.66220082,-1.4822897,-1.0214543,-0.98155059,-1.7204645,-1.0842999,-0.62200808,-0.78690512,-0.57757613,-1.0667628,-2.0156893,-1.2737778,-0.59970123,-0.57653565,-0.63227824,-0.98718113,-1.4266512
-0.70937006,-0.95005478,-1.3371635,-0.63349505,-1.0691456,-1.0526802,-0.70098227,-1.1118948,-0.87240737,-0.83258636,-1.0507679,-1.1577392,-1.1397866,-0.77424021,-1.326131,-1.1151764,-0.78191495,-0.72875935,-0.74634602,-1.1722292,-0.94322974,-1.0261325,-1.1629345,-0.6151396,-0.7321136,-0.56268017,-0.57208291,-1.0529174,-1.6194763,-1.1218424,-0.61033053,-1.3105898,-0.69579749,-0.66123227,-1.4830542,-1.0233431,-0.98013209,-1.7194416,-1.0859646,-0.62270714,-0.785023,-0.57233393,-1.0687768,-2.0155156,-1.2718796,-0.60216119,-0.57861646,-0.62955996,-0.98788656,-1.426664
-0.70817483,-0.94310361,-1.3277524,-0.6351402,-1.0443617,-1.0527952,-0.70059629,-1.1118508,-0.97927712,-0.83337157,-1.0478953,-1.137231,-1.135842,-0.77703485,-1.3105706,-1.1038088,-0.78205063,-0.67479666,-0.74563756,-1.1510431,-0.9172061,-1.0241021,-1.1620807,-0.61483175,-0.72880058,-0.56419592,-0.57101101,-1.0530056,-1.6194237,-1.1229887,-0.60973883,-1.3101459,-0.69600179,-0.66098661,-1.4843844,-1.0242855,-0.9798178,-1.7167095,-1.0868932,-0.62456324,-0.78296816,-0.57126447,-1.0669946,-2.0164136,-1.2745471,-0.60572099,-0.57740692,-0.62870392,-0.99046459,-1.4237981
-0.70987239,-0.91262023,-1.32622,-0.63936493,-1.0076163,-1.0516858,-0.69994836,-1.10888,-1.0772903,-0.83341645,-1.0335312,-1.0873176,-1.1280469,-0.77941836,-1.2953314,-1.0831104,-0.77799435,-0.62751574,-0.74554026,-1.1112375,-0.87821654,-1.025974,-1.1610222,-0.61051287,-0.72498503,-0.56907686,-0.5702009,-1.0516077,-1.6179966,-1.1228782,-0.60724831,-1.3041436,-0.69586909,-0.66156196,-1.4851373,-1.0171093,-0.97345939,-1.7173316,-1.0854653,-0.62488974,-0.78316435,-0.56686276,-1.0711789,-2.0178279,-1.2734831,-0.60891764,-0.57759532,-0.62746722,-0.9920869,-1.4258321
-0.70988824,-0.85060117,-1.3223416,-0.63966776,-0.95439177,-1.0280811,-0.69846667,-1.1004647,-1.1413762,-0.83293369,-0.98791698,-1.0075906,-1.1011185,-0.78026238,-1.2951412,-1.042585,-0.77678608,-0.59122422,-0.74488431,-1.0381087,-0.80438568,-1.0245282,-1.1555281,-0.6024367,-0.72196511,-0.57610926,-0.57126597,-1.0413114,-1.6189239,-1.1239787,-0.60542039,-1.2993116,-0.69562062,-0.66225552,-1.4851477,-0.96706277,-0.95291971,-1.7151533,-1.0851454,-0.62650455,-0.78233577,-0.56655051,-1.0324808,-2.0176113,-1.272861,-0.6124353,-0.57662751,-0.62409218,-0.98876054,-1.4261731
-0.70985978,-0.7675817,-1.3220329,-0.6422779,-0.88780186,-0.98063159,-0.69862527,-1.0888274,-1.1637332,-0.83422073,-0.93006295,-0.9227293,-1.0500329,-0.77831865,-1.3032744,-0.98247127,-0.77608194,-0.56505603,-0.74483576,-0.96357665,-0.74313362,-1.0223515,-1.131429,-0.59513644,-0.71743415,-0.58258603,-0.57127344,-0.9973766,-1.6186616,-1.1226252,-0.60249067,-1.2997897,-0.69677303,-0.66191228,-1.4857127,-0.83839049,-0.88943898,-1.7166064,-1.0736742,-0.62660407,-0.78087842,-0.56237822,-0.98026672,-2.0186758,-1.2723134,-0.61358757,-0.5747099,-0.62038177,-0.96845542,-1.425976
-0.70899896,-0.67859289,-1.3154427,-0.64539625,-0.82168508,-0.92297437,-0.69977499,-1.0638232,-1.163615,-0.83363697,-0.87942385,-0.83390819,-0.96670258,-0.78001035,-1.2951545,-0.91973701,-0.77861324,-0.56959326,-0.74605927,-0.87918659,-0.69539201,-1.0075941,-1.086852,-0.58937042,-0.71470151,-0.5859332,-0.56976507,-0.91542004,-1.6186978,-1.1221145,-0.60309527,-1.3117564,-0.69704041,-0.66274039,-1.4858641,-0.64280538,-0.77452828,-1.7173338,-1.0134191,-0.62616263,-0.78216793,-0.56232362,-0.86683444,-2.0198056,-1.2733247,-0.61938366,-0.57755002,-0.61557086,-0.91592175,-1.4103294
-0.70843911,-0.62965493,-1.3122596,-0.64921783,-0.77998832,-0.85566281,-0.69925329,-1.017793,-1.1442192,-0.83524771,-0.85649164,-0.7735133,-0.89310122,-0.77826072,-1.2580309,-0.84520871,-0.78267158,-0.58967132,-0.7442893,-0.81775569,-0.66038733,-0.97483144,-1.004981,-0.58645488,-0.71110372,-0.58763701,-0.57052941,-0.7489732,-1.6171869,-1.1224099,-0.60149792,-1.2925714,-0.69634492,-0.66093438,-1.4878857,-0.39898452,-0.60816757,-1.7173152,-0.91002035,-0.62875805,-0.7819624,-0.5610899,-0.68932084,-2.0197099,-1.2706487,-0.62081452,-0.57559198,-0.61236419,-0.79438534,-1.3346269
-0.70703083,-0.61138783,-1.3076996,-0.65482247,-0.75723197,-0.80549949,-0.69748837,-0.92762264,-1.1225523,-0.83442796,-0.83984063,-0.75742767,-0.81448366,-0.7789591,-1.2085097,-0.79145359,-0.78045439,-0.61996657,-0.74481059,-0.77833289,-0.65615681,-0.91833525,-0.88579603,-0.5876943,-0.71047651,-0.59103201,-0.57003181,-0.5288234,-1.6140069,-1.1208564,-0.60228609,-1.3057982,-0.69765345,-0.66344985,-1.488779,-0.14138653,-0.37501268,-1.7180269,-0.74087962,-0.62932058,-0.78169589,-0.56224745,-0.4624404,-2.0218444,-1.2709082,-0.62190731,-0.57541713,-0.60894925,-0.60490119,-1.2088542
-0.70680599,-0.61473385,-1.3063429,-0.65690987,-0.75367352,-0.77085142,-0.69595529,-0.84323202,-1.1182406,-0.83508057,-0.83948645,-0.74978144,-0.77229655,-0.78193491,-1.1239636,-0.76140541,-0.77700149,-0.6491715,-0.745005,-0.76375132,-0.64945225,-0.81993973,-0.78187663,-0.59247331,-0.71123124,-0.59599384,-0.57118905,-0.2688619,-1.5998386,-1.1178735,-0.60130415,-1.2544249,-0.69711904,-0.66219448,-1.4822774,0.13649055,-0.10934345,-1.7154603,-0.5171162,-0.62820513,-0.78207965,-0.56121035,-0.2246442,-2.0135585,-1.2602542,-0.62172483,-0.57510374,-0.60814263,-0.36428778,-1.0003547
-0.70535004,-0.62927157,-1.2925911,-0.65971098,-0.74952845,-0.75293629,-0.69521353,-0.76130923,-1.1178122,-0.83270381,-0.84849113,-0.74081122,-0.74557397,-0.78041512,-1.0270977,-0.7294143,-0.76996878,-0.65672179,-0.74428445,-0.75815695,-0.65504911,-0.72708543,-0.71821573,-0.59471908,-0.7122378,-0.59950882,-0.57254263,-0.0020094376,-1.5676561,-1.095512,-0.60238256,-1.1675734,-0.69786779,-0.6623359,-1.449774,0.37084549,0.16657432,-1.702405,-0.28569612,-0.63079417,-0.78096598,-0.56103289,0.031068499,-1.9939571,-1.2278578,-0.62002216,-0.57554022,-0.60875378,-0.096442311,-0.75365711
-0.70402847,-0.62442415,-1.2618238,-0.6613138,-0.75025064,-0.7463062,-0.69438022,-0.71835071,-1.0903267,-0.83338203,-0.8403287,-0.74768326,-0.72603252,-0.78277071,-0.94023194,-0.72387088,-0.76981823,-0.63746164,-0.74262576,-0.76005649,-0.65211974,-0.67063071,-0.67515366,-0.59933427,-0.71014878,-0.60997468,-0.57169527,0.27515813,-1.4959187,-1.0303489,-0.60264858,-1.0678951,-0.69856258,-0.66171176,-1.3486009,0.60014793,0.42761932,-1.6511878,-0.031372507,-0.6318365,-0.7809854,-0.56126162,0.28466367,-1.9431108,-1.1367677,-0.62017508,-0.5727526,-0.60932197,0.15619999,-0.46416938
-0.7017981,-0.59615062,-1.1968589,-0.66388623,-0.73624742,-0.74578073,-0.69338132,-0.68915955,-1.0150408,-0.83476483,-0.80042895,-0.74806831,-0.72718893,-0.78273539,-0.87454592,-0.70587807,-0.7687117,-0.62916708,-0.74215639,-0.74471094,-0.63254484,-0.63255804,-0.66650072,-0.59941776,-0.71222253,-0.6195542,-0.57373449,0.49626072,-1.3847228,-0.9037353,-0.60451589,-0.95091071,-0.69845823,-0.66139185,-1.174056,0.72926097,0.67615765,-1.5496838,0.20099918,-0.63218111,-0.78022993,-0.5646962,0.50799,-1.8339233,-0.99278538,-0.62027414,-0.57282405,-0.60964104,0.414545,-0.19393205
-0.70069577,-0.57528934,-1.1140285,-0.66498719,-0.72603858,-0.74714859,-0.69194311,-0.68494467,-0.91151143,-0.83298719,-0.78612947,-0.74086617,-0.73550514,-0.77955578,-0.84678408,-0.69313605,-0.76990229,-0.60846923,-0.74119754,-0.72134955,-0.62537877,-0.62263614,-0.66778595,-0.59598553,-0.7126314,-0.63205551,-0.57348196,0.6720159,-1.215681,-0.71446069,-0.60432743,-0.73964986,-0.69841131,-0.66140829,-0.93422152,0.85468247,0.87106056,-1.3765894,0.42392205,-0.63371173,-0.77859935,-0.56771174,0.69933431,-1.6744695,-0.78476743,-0.61877692,-0.57424992,-0.6106846,0.62856356,0.0021544123
-0.70105874,-0.5612714,-1.031311,-0.66660374,-0.72451178,-0.74288373,-0.69144212,-0.69102375,-0.79126338,-0.83361061,-0.76991725,-0.73630478,-0.73719708,-0.77686648,-0.8268993,-0.68501127,-0.77251418,-0.59058788,-0.74075918,-0.70108513,-0.62302683,-0.61517381,-0.66301123,-0.59464203,-0.71647624,-0.64165548,-0.57270268,0.82417625,-0.99512052,-0.46705214,-0.60648997,-0.43540185,-0.69854332,-0.66144719,-0.65341016,0.93078673,1.0223062,-1.1607662,0.61675359,-0.63554938,-0.77832278,-0.57546441,0.84286451,-1.469971,-0.52403979,-0.61554337,-0.57436952,-0.61113193,0.7955182,0.25182777
-0.69953693,-0.53517491,-0.97226493,-0.6669934,-0.71695558,-0.73374508,-0.69197699,-0.66930657,-0.7230794,-0.83298915,-0.75923143,-0.73648409,-0.71828157,-0.77798733,-0.82056374,-0.68457194,-0.77290822,-0.57311058,-0.73883068,-0.68857162,-0.60833219,-0.63210671,-0.65338391,-0.58684871,-0.71751403,-0.64948884,-0.57082677,0.92652443,-0.74590311,-0.20410612,-0.60564805,-0.17293814,-0.69413684,-0.66037322,-0.35419344,0.98717073,1.1267355,-0.88592632,0.7559961,-0.63864394,-0.7778792,-0.58215072,0.96499293,-1.2115023,-0.26690685,-0.61602341,-0.57325227,-0.61108019,0.90479608,0.40863902
-0.6981131,-0.50789325,-0.94588288,-0.67166119,-0.7081843,-0.72026617,-0.69051646,-0.65241904,-0.6718856,-0.83278421,-0.74663413,-0.73696845,-0.72636801,-0.77812653,-0.81771304,-0.67862749,-0.77446878,-0.56063209,-0.73785994,-0.68129625,-0.58648143,-0.64157827,-0.64623067,-0.57972245,-0.71799458,-0.65589235,-0.57180281,0.96900081,-0.48102728,0.056721974,-0.60828681,0.074390192,-0.68749771,-0.65910828,-0.064913163,1.0063548,1.193731,-0.60558114,0.84283525,-0.6384524,-0.77698706,-0.58791119,1.0161887,-0.9429177,-0.002019438,-0.61217578,-0.5739269,-0.61170986,0.98755371,0.54002986
-0.69560453,-0.48563449,-0.92896727,-0.67122494,-0.69730643,-0.71948091,-0.69041336,-0.63949538,-0.65143038,-0.83196359,-0.73597602,-0.73272416,-0.72683293,-0.77862267,-0.81407853,-0.66767208,-0.77413797,-0.54588493,-0.72946106,-0.67461563,-0.5585679,-0.63503497,-0.63745736,-0.57112597,-0.71834442,-0.65646466,-0.57220245,1.0104306,-0.21488808,0.29985077,-0.61020631,0.28253541,-0.68482601,-0.65974177,0.18050222,1.0102153,1.2440062,-0.32689245,0.91309535,-0.64012189,-0.77481589,-0.59476567,1.0705413,-0.6506071,0.23848081,-0.61496685,-0.57200908,-0.6108825,1.0482199,0.6245556
-0.67714558,-0.47360159,-0.94431533,-0.6707602,-0.69117134,-0.72167844,-0.69014295,-0.63623042,-0.64507467,-0.83194136,-0.73003843,-0.72450979,-0.71762385,-0.77866768,-0.8217331,-0.65583416,-0.76995012,-0.52481198,-0.70013523,-0.67310385,-0.53357451,-0.62262007,-0.6188986,-0.56169228,-0.7179278,-0.6574252,-0.5726307,1.0127562,0.040982902,0.51955393,-0.61396266,0.45961884,-0.68306021,-0.65817648,0.37940349,1.0328488,1.2496191,-0.049083653,0.95975688,-0.64176387,-0.77130496,-0.60211891,1.0899121,-0.36605416,0.43791091,-0.61442161,-0.56776912,-0.60945267,1.0802249,0.68736082
-0.63756625,-0.45090594,-0.96189007,-0.66668977,-0.69002608,-0.72166878,-0.68911945,-0.62865197,-0.64255127,-0.83132797,-0.71874651,-0.71321908,-0.71391544,-0.77368833,-0.82090966,-0.65528895,-0.76900216,-0.51676201,-0.65003881,-0.67251794,-0.51635177,-0.59762676,-0.59111249,-0.54904415,-0.71720954,-0.65697144,-0.57214973,1.0046837,0.24351768,0.69284053,-0.61477049,0.60656842,-0.68010925,-0.65839527,0.52611916,1.0359085,1.2474811,0.17229947,0.98757582,-0.64441744,-0.77106556,-0.60923527,1.0866864,-0.10395884,0.58970504,-0.61395787,-0.56805087,-0.60894078,1.0916028,0.71154432
-0.594888,-0.41556694,-0.98601265,-0.64159659,-0.68246017,-0.69433903,-0.68000545,-0.62103848,-0.61703041,-0.81771027,-0.70784547,-0.70734397,-0.70973766,-0.75988393,-0.81285207,-0.65668698,-0.76946942,-0.49795259,-0.60091977,-0.65469819,-0.47524166,-0.57710203,-0.55169036,-0.53355232,-0.7166621,-0.65662718,-0.57555684,1.0060999,0.40296384,0.8146909,-0.61548537,0.68404595,-0.6778939,-0.65734763,0.61203819,1.038146,1.2404864,0.34968495,1.0065196,-0.6436694,-0.76883219,-0.61349623,1.0971585,0.10855285,0.68977882,-0.6148187,-0.56896745,-0.60688561,1.0907926,0.73640378
-0.56710475,-0.38557745,-0.98656162,-0.5997987,-0.67760379,-0.64216531,-0.65142882,-0.6102105,-0.60228515,-0.77102188,-0.68208095,-0.69867555,-0.70395968,-0.72437184,-0.79644079,-0.65658647,-0.77118182,-0.46908767,-0.57789281,-0.6079941,-0.43769902,-0.55743623,-0.52919933,-0.51876273,-0.71494776,-0.65394034,-0.57491793,0.97338193,0.51753493,0.88957512,-0.61648312,0.74510126,-0.67830667,-0.65851971,0.6863814,1.0338558,1.229332,0.4648537,1.0151388,-0.64455295,-0.76742314,-0.61130696,1.0908856,0.2860114,0.75270667,-0.61564758,-0.56778193,-0.60496062,1.0943349,0.73681049
-0.55867664,-0.32147223,-0.96370993,-0.56132858,-0.65861513,-0.55371009,-0.62238976,-0.595346,-0.58410885,-0.71366335,-0.63056988,-0.69434925,-0.6973467,-0.67391992,-0.79643632,-0.65474941,-0.77031196,-0.42130707,-0.56986847,-0.54050916,-0.39478222,-0.53773222,-0.48689617,-0.50481782,-0.71246879,-0.65438728,-0.57850865,0.97259338,0.57619755,0.93442829,-0.61548756,0.84921001,-0.67675486,-0.6584864,0.73795867,1.0352203,1.2224381,0.55021074,1.0057284,-0.6436713,-0.76501778,-0.61515749,1.0829667,0.41885597,0.79338219,-0.61729582,-0.5688832,-0.60257664,1.097765,0.74538794
-0.55951764,-0.23640178,-0.95026791,-0.54458062,-0.59883531,-0.40378635,-0.59857268,-0.5542595,-0.55503473,-0.67849991,-0.54237029,-0.66938505,-0.68888781,-0.62782691,-0.79056711,-0.6413946,-0.76104601,-0.36012192,-0.5630176,-0.41217332,-0.28471669,-0.51305302,-0.38384939,-0.51005006,-0.71043913,-0.65135985,-0.5785236,0.98640179,0.62334517,0.97165857,-0.61560357,0.92140295,-0.678435,-0.657366,0.75454404,1.0329096,1.2198175,0.59910338,1.0202859,-0.64404331,-0.76491953,-0.61299414,1.0799252,0.50447333,0.82379574,-0.61610807,-0.56799795,-0.60001033,1.0883218,0.74814274
-0.57279234,-0.102625,-0.93539196,-0.5416236,-0.47760207,-0.24915346,-0.60046817,-0.48963603,-0.51242204,-0.66510131,-0.42306909,-0.61583577,-0.68007799,-0.59599402,-0.77823978,-0.59044082,-0.71916875,-0.25385872,-0.57064252,-0.25320364,-0.1462673,-0.4527392,-0.22361718,-0.51177947,-0.70250092,-0.64768867,-0.58028639,0.98028896,0.65056671,0.98321721,-0.61676286,0.91053262,-0.67861579,-0.65435815,0.78357917,1.0395651,1.2217919,0.6305874,1.0149855,-0.64526219,-0.76462914,-0.61362528,1.0782358,0.55347095,0.83847497,-0.61668288,-0.57038327,-0.59800522,1.0956992,0.75259649
-0.58321074,0.051849556,-0.89515146,-0.54626036,-0.33316507,-0.07121845,-0.60545316,-0.36332087,-0.40241664,-0.65935011,-0.26959558,-0.50646033,-0.68600674,-0.5479454,-0.75893477,-0.46683592,-0.66383998,-0.12857983,-0.57864982,-0.098127834,0.01035964,-0.30465212,-0.040889753,-0.53172618,-0.69805804,-0.64767167,-0.5791402,0.98927507,0.66512536,0.98823724,-0.61636576,1.0103236,-0.67649371,-0.65251819,0.78999222,1.0388382,1.2177323,0.65391683,1.0140841,-0.64355356,-0.76586506,-0.61022844,1.0854387,0.57498339,0.85308813,-0.61485054,-0.56543556,-0.5975363,1.0985341,0.77412086
-0.58845882,0.23966329,-0.839527,-0.55829706,-0.16649781,0.10414236,-0.61995323,-0.2213102,-0.2108236,-0.66288448,-0.093154216,-0.3660778,-0.69759646,-0.54855563,-0.73821588,-0.32609134,-0.63926769,0.011865444,-0.58557173,0.07907487,0.19992111,-0.16731738,0.10514473,-0.56144033,-0.68870758,-0.64398492,-0.57858947,0.9921213,0.67901416,0.98777463,-0.61723231,0.93478204,-0.67347692,-0.6513159,0.79547948,1.0406946,1.2229782,0.66105347,1.0147588,-0.64237639,-0.76712559,-0.60687221,1.0876512,0.5792837,0.85567598,-0.61759852,-0.56456979,-0.5977706,1.0964378,0.77489819
