0.28821562,0.92639205,0.88909403,0.10435656,0.17071148,0.74935957,1.2652165,0.56727777,1.0950422,1.3197997,1.0704358,1.0367464,1.2829167,1.0349556,1.1651741,0.64272067,1.2284145,1.659185
0.31741076,0.93900743,0.84581276,0.16560671,0.2651599,0.95675624,1.365119,0.63133611,1.0611237,1.3716992,1.109864,1.1279342,1.5350742,1.1390003,1.194781,0.60626087,1.4216411,1.7135992
0.34653277,0.98011896,0.76757044,0.1818978,0.27722325,1.0943227,1.4010961,0.70147501,0.85649046,1.4300444,1.1293162,1.1856901,1.6156203,1.1199709,1.0837693,0.55932945,1.4365301,1.7482063
0.36356001,1.0658662,0.69696713,0.21814808,0.24279054,1.1251311,1.3209531,0.76807533,0.69805317,1.4912421,1.0937348,1.2003943,1.5626156,1.0125779,0.97110226,0.56544214,1.3008234,1.7319716
0.36442208,1.1214002,0.67484929,0.23807477,0.19001279,1.02924,1.1838542,0.80358827,0.6156661,1.5485913,0.98410924,1.1668033,1.5667693,0.97632407,0.93486128,0.6131255,1.1639424,1.6387473
0.34077939,1.1070842,0.75046738,0.1599662,0.1785915,0.91221735,1.0611364,0.8074776,0.66497807,1.5876689,0.89105062,1.1065474,1.6400034,1.0111447,0.94715696,0.67469809,1.0510242,1.4129813
0.30334113,1.0159957,0.84912234,0.038724397,0.1842674,0.84693678,0.98174716,0.7883228,0.79719525,1.5805375,0.87710773,1.0345577,1.7593995,1.0532868,0.98873727,0.72277168,1.0142881,1.1487611
0.28121662,0.84391607,0.85875363,0.027165023,0.13734643,0.8310564,0.98882205,0.75594293,0.87806467,1.4545866,0.93736882,0.95859601,1.8942206,1.1069344,1.0568008,0.68740799,1.0533132,1.1002029
0.27595593,0.72534714,0.82969385,0.099664951,0.053219119,0.83745437,1.0830323,0.75925898,0.91870776,1.2745879,1.0149498,0.96855376,1.8887142,1.2376762,1.1189041,0.61431482,1.131098,1.2208453
0.28753667,0.77069927,0.85677825,0.14722333,-0.006454733,0.86224272,1.2648403,0.80171981,0.97815283,1.2619667,1.0928906,1.0820801,1.7528816,1.43545,1.16483,0.66297199,1.2331868,1.3170058
0.31564548,0.89330976,0.90687456,0.1621991,-0.0312248,0.96737827,1.4545893,0.85432097,1.0594121,1.3845075,1.1596796,1.1703448,1.7276802,1.5573464,1.1792728,0.79141305,1.2976015,1.3898609
0.35905131,1.002734,0.90043154,0.1471239,0.00168087,1.166009,1.4722789,0.90676191,1.1566681,1.4485135,1.2094129,1.1906217,1.8496223,1.5814032,1.15702,0.78601744,1.3122931,1.5021843
0.40512647,1.1020307,0.86071127,0.11128299,0.090778658,1.2569732,1.3627104,0.91613195,1.2538415,1.448956,1.19705,1.1947735,2.021802,1.5622553,1.1009812,0.65826027,1.2776269,1.6526627
0.39287772,1.1952486,0.86042459,0.098712011,0.21744356,1.1586479,1.2687423,0.87918452,1.2753926,1.4581545,1.1057571,1.2046097,2.2183399,1.5181146,1.0143441,0.57094347,1.2008324,1.8034996
0.31491379,1.2376984,0.88801988,0.10477442,0.34701727,1.0167191,1.2070368,0.88560935,1.2208855,1.4823855,1.0248673,1.212693,2.4102175,1.5105542,0.97393491,0.54063283,1.1710574,1.9299087
0.17580665,1.1558163,0.8899366,0.065289822,0.28310136,0.90724138,1.2059289,0.95941182,1.1492028,1.5010438,1.0006765,1.2151036,2.5907514,1.558126,1.0187854,0.53581746,1.214564,1.9113739
0.007439432,1.0405618,0.86290864,-0.014882105,0.039445934,0.89660735,1.2582235,1.0491833,1.078001,1.5164859,1.0469277,1.2055246,2.7958181,1.6623271,1.0986323,0.56312525,1.3229054,1.7570185
0.051831527,1.0793716,0.8117266,-0.013271265,-0.017899688,1.0262551,1.3239961,1.1343227,1.0669731,1.574226,1.1719079,1.1801788,3.037128,1.8226505,1.1817056,0.71568787,1.4888362,1.696796
0.33071947,1.2141956,0.76873145,0.086904175,0.16293673,1.1843711,1.3932315,1.1686768,1.1229451,1.6738179,1.2779267,1.1922083,3.2739385,2.0101451,1.2503114,0.9803496,1.5991499,1.7651535
0.54396619,1.2853737,0.90021217,0.19260956,0.32131996,1.2841713,1.4367058,1.1345924,1.1867939,1.712675,1.2891586,1.2828554,3.4886914,2.2113837,1.290715,1.0226127,1.6049704,1.8172968
0.61651228,1.2943289,1.1826938,0.27567733,0.39016921,1.3948542,1.4564974,1.1833324,1.2461463,1.6705241,1.2242318,1.3593389,3.7194843,2.4075083,1.2963059,0.76860246,1.6078651,1.8186799
0.5938951,1.2693482,1.3018588,0.28250939,0.3827764,1.5833421,1.4942869,1.3975021,1.3433046,1.637291,1.1011617,1.3319298,3.9856949,2.5878008,1.2606913,0.40415878,1.6634108,1.8142732
0.4906601,1.2124495,1.2000677,0.19598557,0.30338718,1.7617745,1.5577178,1.6795779,1.4917808,1.6416993,1.0228862,1.2820147,4.1025721,2.7173524,1.2479064,-0.011357887,1.7185242,1.8184408
0.34833779,1.1432336,0.97827564,0.045295598,0.18936672,1.8238244,1.6318276,1.9631768,1.6723524,1.6767138,1.1139791,1.3080864,3.9448535,2.7725984,1.3354458,-0.38393118,1.7372429,1.8267869
0.35129704,1.0872274,0.90083599,-0.039977041,0.20659236,1.8462766,1.6774371,2.1956237,1.7996843,1.7111021,1.243753,1.3805242,3.6990861,2.8487222,1.4397459,-0.2961889,1.789686,1.8197967
0.4923435,1.0374905,0.96535131,-0.044751083,0.34174156,1.9441916,1.7064165,2.332386,1.8640248,1.7408648,1.2165631,1.4547515,3.5229788,3.0261932,1.4357158,0.20546375,1.9351327,1.7976258
0.61042937,0.98256771,1.1196808,0.028940166,0.41210926,2.1035065,1.7634552,2.503209,1.8677053,1.76448,1.0856342,1.5242254,3.3774503,3.2114088,1.3577266,0.59019647,2.1023083,1.7739752
0.67802607,0.98476159,1.3245105,0.16175181,0.39653774,2.2964904,1.8311307,2.8464421,1.8243091,1.7898732,0.95170453,1.5777689,3.2208277,3.3045591,1.2708105,0.79435439,2.2152115,1.7596683
0.6749561,1.1697574,1.4398916,0.22096872,0.34236987,2.488259,1.8272024,3.3573493,1.8260594,1.873929,0.85407323,1.6163126,3.0524801,3.3084947,1.2296224,0.94026367,2.2763343,1.8155597
0.60221112,1.4426968,1.450927,0.19891616,0.26683416,2.6024521,1.7672415,3.9209388,1.8937792,2.0052511,0.87546958,1.6424581,2.8574608,3.2925293,1.3527753,1.0474241,2.3462,1.9430251
0.50366827,1.5592122,1.3550256,0.25632532,0.24310345,2.6725966,1.7693698,4.4872441,2.0552835,1.9826805,1.0067826,1.6681975,2.6302495,3.2836925,1.5753806,1.0795982,2.4507245,2.0490607
0.3890911,1.5341209,1.1777661,0.41307643,0.28421962,2.7971235,1.8447252,5.0183915,2.3047177,1.7819267,1.2150876,1.725757,2.4055613,3.1791554,1.7098397,1.034088,2.5942587,2.1085376
0.250161,1.4480564,1.0799438,0.44794148,0.33739769,2.9631555,1.9636977,5.4959166,2.4921881,1.6869487,1.4513551,1.8024991,2.2018721,2.9266821,1.7555446,0.9821907,2.7786772,2.0858479
0.097487613,1.3365261,1.0856605,0.31037909,0.38645572,3.1099735,2.1114927,6.0324603,2.5823187,1.7771879,1.5597452,1.8507314,2.0489195,2.6517189,1.7451567,0.95088498,2.9699058,1.9803588
0.14972174,1.3131594,1.1662901,0.23777915,0.41891879,3.2269584,2.2107605,6.700122,2.7169899,1.9921787,1.5526135,1.8841342,1.9656306,2.4348995,1.704451,1.0428774,3.1461926,1.9560466
0.4719595,1.3637352,1.3156578,0.30833694,0.43368414,3.2905189,2.2452477,7.4268032,2.9434866,2.304308,1.5297525,1.9733185,1.8990696,2.3025373,1.7273301,1.287683,3.3478807,2.0668848
0.73989348,1.3678667,1.5339053,0.35874031,0.51480729,3.3024727,2.2199003,8.1551055,3.178011,2.561974,1.5085858,2.1181512,1.8070933,2.2755807,1.8167957,1.5062949,3.6070876,2.1990706
0.8144673,1.3202882,1.8074636,0.32035653,0.69477117,3.2844293,2.1467948,8.7647984,3.3826714,2.7006612,1.5234266,2.2805224,1.7572255,2.3272496,1.9380823,1.6215791,3.8432831,2.302337
0.76909114,1.2836212,1.9380651,0.28888728,0.80442396,3.2393593,2.1825779,9.1355577,3.4937073,2.7752934,1.5789916,2.4551934,1.817043,2.4307427,2.0864109,1.6580543,3.9758741,2.3403866
0.64363277,1.2734233,1.8692422,0.31440692,0.75619424,3.1580201,2.3714544,9.1117297,3.4785722,2.8161308,1.6665376,2.6352854,1.9100544,2.5448847,2.2487946,1.6302461,4.0277092,2.2945226
0.53194964,1.329204,1.791435,0.35190587,0.71197829,3.0215392,2.5542048,8.4975128,3.4391032,2.9314606,1.7682112,2.8067523,1.9400391,2.6178799,2.398715,1.676144,4.0275301,2.2078186
0.49452238,1.4545278,1.7805121,0.37240998,0.77614331,2.8600637,2.6697408,7.4446612,3.4409103,3.1910405,1.8774128,2.9901243,1.9532107,2.7246746,2.5044637,1.8842296,4.0199045,2.1082201
0.48005859,1.5985403,1.8004388,0.4098473,0.87385064,2.7498789,2.8296448,6.1908162,3.4244285,3.5289027,1.9790539,3.2374397,2.0221207,2.9824079,2.4892027,2.0409271,4.0741929,2.0320718
0.44772404,1.7429288,1.83308,0.49122827,0.94552047,2.6830843,3.0875033,4.8974814,3.3422377,3.8925298,2.1262682,3.5806097,2.1051111,3.3950003,2.4398429,1.976207,4.1851753,2.0083083
0.4905706,1.8180617,1.8565788,0.5741621,1.0426786,2.6249228,3.3367065,3.8689859,3.2490255,4.2798732,2.4819353,4.1087609,2.1206709,3.9673327,2.6302309,1.9504327,4.3412814,2.0665643
0.70106992,1.8038737,1.8579809,0.61652236,1.2165295,2.5565587,3.5124362,3.1185344,3.1991384,4.688897,2.9903945,4.7988615,2.1106159,4.6653257,2.9952934,2.222344,4.5199576,2.2362901
0.94643826,1.7650123,1.8997665,0.63241374,1.4219205,2.417127,3.591554,2.6594979,3.1852634,5.0702191,3.4047004,5.5432408,2.1778609,5.4086723,3.2252535,2.6608548,4.6689144,2.4314045
1.0618157,1.7278628,2.0288227,0.63934816,1.6027915,2.2283127,3.5566964,2.418791,3.1983207,5.3625283,3.7414431,6.3262695,2.3581042,6.2365706,3.3173111,3.1032128,4.7750237,2.545032
1.0469665,1.7010399,2.2375821,0.63847272,1.7562039,2.1147453,3.4258203,2.1847089,3.2369295,5.5655631,4.1812579,7.1226212,2.7416584,7.2713153,3.3905679,3.5481625,4.8068022,2.5775988
0.90961586,1.7359089,2.4254642,0.66592991,1.7906206,2.0857478,3.4375958,1.9423329,3.2564604,5.6764771,4.7647433,7.952893,3.2476345,8.4658501,3.4546636,3.9696402,4.7768519,2.5531791
0.65667155,1.8224547,2.5581337,0.73784532,1.6657314,2.1072919,3.6551274,1.6856867,3.2374869,5.6970025,5.5961481,8.9515218,3.5705026,9.6270493,3.4812175,4.3560676,4.7366139,2.4835791
0.48215896,1.817683,2.5789569,0.76922441,1.6293447,2.1621744,3.861145,1.44002,3.3147335,5.817896,6.7067759,10.139183,3.7603457,10.707594,3.4658819,4.7718283,4.7040593,2.3774858
0.50012413,1.7148256,2.4714422,0.71108329,1.8277693,2.1653374,3.9750843,1.317875,3.5668627,6.1516258,8.2035999,11.512469,4.1524931,11.574574,3.4094964,5.2549793,4.7380283,2.2404773
0.61132703,1.7537879,2.3910922,0.76374556,2.2387639,2.1081188,4.0728299,1.3288767,3.8401636,6.6558716,10.092607,13.07665,4.8165212,12.18729,3.3142349,5.8067921,4.8366226,2.1440437
0.74378415,1.9780682,2.4092259,1.0723592,2.8460517,2.0661132,4.1894698,1.4537987,4.0232354,7.2999392,12.233081,14.886986,5.9185021,12.408253,3.1987736,6.4281417,4.9519376,2.1400608
0.87903679,2.1057914,2.4453173,1.4485531,3.4375258,2.0609243,4.301407,1.6647463,4.2219324,8.079519,14.532402,16.931717,7.4548289,12.259365,3.0707262,7.0501546,5.059563,2.2717868
1.0004823,2.0495247,2.4531323,1.7228976,3.8224068,2.1316437,4.3951031,1.788214,4.5314654,8.9907351,16.26492,18.896119,9.2260417,12.037101,2.9681088,7.610883,5.040307,2.57813
1.0559207,1.908006,2.4303336,1.9024927,4.0146484,2.2852673,4.4712054,1.8020633,4.9457412,9.8471151,17.200364,20.65337,11.237849,11.841634,2.9004279,8.0244697,4.9052728,2.8068174
0.9864808,1.7256158,2.3753471,1.9953462,4.0299875,2.4392649,4.5301815,1.8066472,5.4578881,10.438357,17.112457,21.633317,13.887271,12.065027,2.8347564,8.1940853,4.961243,2.6733361
0.87563226,1.6638858,2.3722311,2.107004,4.0214961,2.5681713,4.5815763,1.8220732,6.0518822,10.966099,15.941796,21.636549,17.32213,12.788819,2.7639307,8.3085518,5.2816243,2.3801669
0.84010253,1.8010883,2.4951844,2.3849633,4.2030829,2.7959647,4.6338151,1.8011671,6.7053375,11.71241,14.304386,20.896915,22.18684,13.865003,2.81683,8.6318812,5.8675186,2.2106445
0.85986751,1.98511,2.7029876,2.7327206,4.5084147,3.176667,4.7404594,1.732422,7.4013689,12.664573,12.486485,19.523714,28.680865,15.231789,3.0484225,9.0484964,6.7114191,2.153067
0.89925446,2.1221428,2.9497096,2.983149,4.8213155,3.6617884,4.9611935,1.6574067,8.1112909,13.797533,11.056705,17.761281,36.964693,16.577025,3.3543085,9.3572299,7.6783887,2.1841032
0.92992423,2.1914971,3.1489205,3.179532,5.1258669,4.2251832,5.3279368,1.59267,8.7186863,15.053672,10.322119,15.745601,47.051707,17.771156,3.6787134,9.4681189,8.712492,2.2842727
0.89391767,2.1772682,3.1804715,3.4183142,5.3929495,4.8762343,5.8850187,1.577663,8.9812455,16.313449,10.219927,13.846981,57.763785,18.378729,4.0928486,9.2003142,9.6273036,2.413691
0.84017955,2.1751243,3.0947926,3.7370609,5.6104662,5.6209817,6.4558018,1.6292365,8.843435,17.379134,10.707902,12.31114,68.521143,18.217805,4.6438243,8.5195292,10.333012,2.5109571
0.89780348,2.2781609,2.9797965,4.2236025,5.7499787,6.3909533,6.7365905,1.7183446,8.1833741,17.75744,11.525669,11.369903,76.678765,17.795125,5.319263,7.353009,10.499721,2.4231111
1.0311148,2.3924984,2.8569999,4.9657008,5.8720117,7.1302287,6.8549005,1.8288847,7.1695181,17.589674,12.460583,11.212597,80.786109,17.392913,6.1090557,5.8687563,9.951226,2.2154258
1.109882,2.4020878,2.7685267,6.2217335,6.1683671,7.8691029,7.0902145,1.9266752,6.3422331,17.38892,13.518523,11.763411,79.363879,17.74102,7.1979581,4.5982223,8.9893308,2.1134509
1.142438,2.3800521,2.7313488,7.8792424,6.6589714,8.6385159,7.4490595,1.9888395,5.755941,17.249346,14.705494,12.944918,71.426509,19.328108,8.7746563,3.5866072,7.8165946,2.1192035
1.1954216,2.4399777,2.7857297,9.4426381,7.3676554,9.4279858,7.925213,2.0023372,5.4712754,17.389505,16.017479,14.767206,58.536594,22.524586,10.850082,2.8620112,6.8184685,2.1795822
1.2758705,2.5581519,2.9267133,10.871061,8.3026355,10.008689,8.5006843,1.9563374,5.4535141,17.812346,17.366809,17.450477,41.991996,27.638108,13.662745,2.4118991,6.3151011,2.2834653
1.3865411,2.6866421,3.1321949,12.197614,9.4915119,10.287607,9.1196511,1.9203675,5.5131272,18.432903,18.708975,21.071619,25.590101,34.401772,17.292791,2.1650417,6.2649626,2.4029107
1.5277829,2.8244794,3.4005513,13.426496,10.937784,10.273466,9.7780143,1.9672132,5.6260877,19.240405,19.736049,25.179003,13.306241,42.536172,21.141147,2.112409,6.6245771,2.5343762
1.6727064,3.0182693,3.6862259,14.462888,12.601792,9.9746269,10.365732,2.0353577,5.8440481,20.095293,20.295146,29.545542,5.0380017,50.557194,24.90945,2.1790603,7.4085607,2.6679241
1.7697869,3.3033828,3.9294611,15.125102,14.407545,9.6617419,10.738458,2.044095,6.2659843,20.730148,20.375649,33.964073,0.65036116,56.518138,28.514725,2.2213956,8.6360933,2.7845124
1.8737463,3.6233138,4.1315555,15.488074,16.237095,9.4987698,11.017999,2.1018999,6.8588893,21.107193,19.972889,38.308182,-0.85229315,59.460007,31.911239,2.2077397,10.474247,2.8705107
2.1151914,3.9238355,4.2950496,15.737035,17.81968,9.5129649,11.403089,2.3854143,7.5400836,21.153671,19.418405,42.384523,-1.0848963,57.840401,35.944964,2.0724563,13.194045,2.8952192
2.4343842,4.2414035,4.4575447,15.965045,19.122417,9.7246157,12.153897,2.7586974,8.3110705,21.061526,18.958725,46.048958,-0.5255052,51.587993,41.245114,1.8998007,16.876516,2.902173
2.6465599,4.620493,4.6939268,16.414695,20.083476,10.197249,13.783542,2.9458712,9.1857394,21.384059,18.666491,48.311244,-0.082389437,40.603295,48.416103,1.9365691,21.675677,3.0185189
2.7408839,5.0273901,5.0447692,16.968697,20.588708,10.989537,16.382233,3.040828,10.088561,22.215722,18.608793,48.256783,0.22249398,26.991702,58.016172,2.1549843,27.839428,3.2519321
2.7189028,5.4104334,5.604041,17.169478,20.255797,11.734562,20.135537,3.291289,10.754976,23.766667,18.665185,45.143296,0.39675717,15.897906,67.764183,2.406636,35.962358,3.6021092
2.6965236,5.8104229,6.3188418,16.934226,19.201319,12.007547,25.00281,3.7084731,11.154079,26.064952,18.696225,38.111461,0.44074633,7.5549297,75.0193,2.6450391,46.071367,4.0208366
3.1661626,6.3056974,7.0183477,16.076021,18.059206,11.930142,30.837449,4.2293382,11.249993,29.153994,18.929588,28.763322,0.42532782,2.1140911,77.341967,2.726097,56.618918,4.3031637
4.1250332,6.9257962,7.6767859,14.674634,17.019612,11.677407,37.322944,4.7919636,11.106425,32.894488,19.691669,19.395379,0.42010773,-0.27598154,71.242581,2.6743981,66.084996,4.4611634
5.2650002,7.7354459,8.241453,13.262233,16.707798,11.519701,43.332306,5.358639,11.080783,36.525751,21.204511,10.993087,0.43630551,-0.75152974,58.502481,2.7055103,71.983797,4.6806522
6.5134127,8.6541719,8.7484095,11.941246,17.272419,11.929224,48.320689,5.8827492,11.22967,39.662134,23.853447,5.2550678,0.48779002,-0.71711415,42.296052,2.8402653,71.242503,5.013694
7.6859694,9.4419909,9.3840595,10.876985,19.095653,12.86714,50.283037,6.5349851,11.583194,40.479125,27.410757,1.882964,0.54860636,-0.35775296,25.199712,3.0084774,63.857648,5.6262154
8.7685081,10.136463,10.173636,10.100363,22.255144,14.231573,48.992446,7.5773551,12.151021,38.611375,31.373898,0.17084909,0.57888556,0.048666687,12.599406,3.1984219,49.836831,6.5203928
9.9291884,10.92584,11.130335,9.6158694,26.814035,16.091441,44.56108,8.8451101,12.968416,33.80292,35.187966,-0.24420021,0.58474723,0.41420127,4.4310117,3.4201248,32.541534,7.4546333
11.188589,11.804667,12.24892,9.4455943,32.795543,18.634974,37.333036,10.022012,14.059238,26.21542,37.452209,-0.24558546,0.57855763,0.5786312,0.060344993,3.6697014,18.314087,8.3786134
12.345531,12.673844,13.475988,9.8273361,40.298985,21.91236,29.686244,11.089544,15.601967,18.333864,37.848317,0.019294393,0.55663231,0.6013351,-1.189212,3.8774496,7.6953305,9.3470121
13.346926,13.394191,14.774911,10.828906,49.213416,26.051861,22.241816,12.022092,17.631505,10.943456,35.596799,0.22801372,0.5097844,0.62824447,-1.3591993,4.0271135,1.5905776,10.363836
14.245554,13.247882,15.898198,12.466839,57.374405,30.880985,16.387042,12.836591,19.910925,5.4109049,30.775048,0.36726013,0.46125334,0.66016288,-0.80639504,4.1702945,-0.74023112,11.252258
15.045229,12.231291,16.771455,14.750604,63.901777,35.693414,12.423716,13.583861,22.357354,2.1666679,23.907126,0.4778768,0.47782719,0.6827926,-0.32983118,4.3259701,-1.4935439,11.948631
15.418273,11.133658,17.229202,17.76749,65.62144,40.411281,9.7875689,14.240233,24.932618,0.33828022,15.646088,0.56269417,0.54857055,0.69434594,-0.000389752,4.5237542,-1.0941322,12.383286
15.227983,10.112395,17.220651,21.553911,61.20921,45.000202,8.3054085,14.712785,27.620792,-0.4382371,8.8690016,0.6156908,0.62142403,0.69162728,0.22543721,4.7760011,-0.55441224,12.527159
14.531809,9.1507457,16.80005,26.192482,51.148732,49.153975,7.8370458,15.067238,30.456594,-0.29927118,3.9760663,0.63497836,0.68892355,0.68427936,0.35832617,5.0955147,-0.004336266,12.387494
13.673642,8.2009235,16.200283,32.177713,38.335083,51.066595,7.7806913,15.619735,33.647836,-0.061226081,1.1128463,0.61396246,0.73808798,0.71486551,0.42816029,5.5589373,0.36891125,12.007665
12.715994,7.2394705,15.42283,39.530363,23.870056,50.318027,8.0446745,16.387267,37.195779,0.14702416,0.1407303,0.56166731,0.76695946,0.77837295,0.44478809,6.1424308,0.56436129,11.403263
11.699453,6.1939488,14.332876,47.782365,12.478093,45.996448,8.5062908,17.26715,40.84689,0.3778252,-0.18011531,0.555162,0.77299613,0.82182436,0.44536837,6.5674246,0.69157046,10.638098
10.620619,5.1231105,12.932025,56.496113,5.0529443,37.912343,9.1409539,18.286553,44.382325,0.62844984,-0.10738211,0.61046487,0.76475041,0.84134849,0.43762436,6.7918788,0.76904331,9.7354952
9.3618977,4.3136159,11.367344,62.290479,0.71837715,27.261193,9.9051841,19.734153,46.151347,0.76371139,0.22709413,0.70530191,0.80301727,0.86408734,0.43311049,6.9733542,0.81212997,8.7954373
7.9202142,3.7765081,9.7042878,64.108809,-0.86447996,17.516745,10.773658,21.690684,45.651842,0.75671703,0.44023425,0.77495091,0.88590694,0.89142569,0.46540083,7.1430639,0.82522609,7.8554838
6.659673,3.3849613,8.2769997,59.408692,-1.2284581,9.2743442,11.594768,24.389789,41.827545,0.71215794,0.52077384,0.81230766,0.89554347,0.89044526,0.51380604,7.177235,0.82166273,7.0756565
5.6925424,3.1294821,7.1676894,47.647432,-0.88535602,3.8613286,12.313245,27.911513,34.461535,0.66369313,0.51530113,0.80679072,0.81538412,0.8577043,0.49733776,7.0459677,0.80813395,6.5024798
4.9788256,3.0820654,6.420306,33.728225,-0.41748373,1.1120213,12.695822,32.554448,25.754631,0.62624329,0.45492514,0.77445167,0.77782233,0.84415981,0.43476354,6.9212759,0.82692438,6.0643776
4.5019699,3.2351506,6.034078,19.642709,-0.048286906,-0.20558598,12.659939,38.341193,16.618689,0.60581997,0.45741456,0.7893469,0.81822253,0.86327928,0.43901208,6.8663495,0.88848751,5.7333506
4.2249325,3.3833977,5.782753,8.8178726,0.20383455,-0.3777122,11.957289,44.200194,9.1234611,0.61139222,0.52891961,0.85157827,0.88530153,0.89291672,0.50987059,6.8029943,0.9623731,5.4912752
4.1281571,3.4697849,5.5825376,2.8154575,0.33114868,-0.17653288,10.511211,49.671643,4.2212123,0.64649057,0.62838058,0.91493163,0.95960008,0.925395,0.5748734,6.6928632,1.0375424,5.3288221
4.0890815,3.4130912,5.3528818,-0.14829925,0.37786814,0.23758283,8.6215511,52.776579,1.3138742,0.67692146,0.74190731,0.97073774,1.0110276,0.96614481,0.62615492,6.4328328,1.1092078,5.198682
4.0379976,3.1996997,5.0602392,-1.0934186,0.36959078,0.55985984,6.4286718,52.6352,0.056474067,0.68361088,0.81666271,1.0070999,1.0273411,1.0171969,0.68418789,5.9655245,1.1747544,5.0743138
3.9533427,3.043959,4.7738071,-1.0261868,0.37105654,0.73402793,4.3501677,48.521856,-0.26382022,0.70771687,0.8453425,1.0250707,1.0469817,1.0638165,0.74821213,5.4335507,1.2112095,4.9936481
3.8200353,3.0247603,4.5304412,-0.64644583,0.42720762,0.77107699,2.6107243,40.075794,-0.14296943,0.77778698,0.85142937,1.0536814,1.0903315,1.098296,0.77752026,4.936145,1.2065084,4.9828899
3.5723101,3.0655892,4.3190969,-0.17799425,0.49341174,0.68703145,1.360007,29.867443,0.11203747,0.84814126,0.84082092,1.098229,1.1424801,1.1363667,0.76455199,4.5417403,1.1806255,4.9256393
3.1536122,3.128546,4.1324964,0.18671328,0.53128752,0.63928504,0.69576399,19.590865,0.23720634,0.87949739,0.81819636,1.1411635,1.1936184,1.1883716,0.73235819,4.3091851,1.1467659,4.7217989
2.7648266,3.0971146,3.9638411,0.43639772,0.545792,0.6720851,0.36288629,10.930737,0.28828316,0.87689686,0.78664771,1.1767513,1.2411253,1.2547586,0.68911949,4.190264,1.1342272,4.457216
2.622462,2.905172,3.8075828,0.55890286,0.54226773,0.76907878,0.15318202,5.2619103,0.32534948,0.84577326,0.77457522,1.1938113,1.2828619,1.3358928,0.66009001,4.133012,1.1669191,4.2244147
2.6184947,2.7686141,3.655166,0.59580675,0.51830654,0.92241274,0.050022987,1.9929662,0.3699523,0.81503581,0.79220284,1.1908862,1.3388372,1.4099905,0.65472771,4.1539259,1.2378795,4.0462341
2.6081532,2.8430549,3.4977991,0.60279839,0.4706808,1.080956,0.036321497,0.51614468,0.45092048,0.82339856,0.84578117,1.2275868,1.4296137,1.4546658,0.68745251,4.275123,1.3399544,3.9532182
2.5712241,3.0006204,3.3527807,0.61269638,0.44315919,1.2217343,0.087184933,0.17026027,0.53266231,0.8499491,0.93629885,1.3272206,1.5205782,1.4781966,0.76326545,4.4688466,1.4280978,3.9044395
2.475675,3.1251598,3.2424141,0.67902898,0.5077871,1.2989473,0.17052111,0.10290552,0.55636989,0.85994934,0.99634484,1.4037045,1.5671038,1.4912566,0.83578183,4.6892374,1.4442341,3.8322964
2.3214537,3.2162594,3.166003,0.8015835,0.66420714,1.2895557,0.28460995,0.1965126,0.52186909,0.85315647,0.99172673,1.4127834,1.5939447,1.4864325,0.8812329,4.9371379,1.4239685,3.7363844
2.1426526,3.2662835,3.0945152,0.89888165,0.79694385,1.256163,0.37037936,0.26871387,0.48536633,0.85134142,0.99156146,1.394369,1.6408996,1.4518221,0.92745819,5.3362809,1.4245077,3.664639
